228	27	push piano south
229	45	wear suit
230	14	x copier
231	14	examine body
232	39	put battery in panel
233	12	take sack
234	12	take thing
235	39	put match in toolkit
236	52	wave spar
237	12	take butter
238	14	examine dusty book
239	14	examine sapphire
240	39	put pan in water
241	35	unscrew panel
242	12	take 12
243	39	put toner in slot
244	35	open oven
245	12	take packet
246	14	x probe
247	14	x barrels
248	39	put astrolabe in mounting
249	35	open trap door
250	4	hole, e
251	15	turn off machine
252	1	close panel
253	39	put ledger in pot
254	24	ask hermit about entrance
255	17	pinch me
256	45	wear snorkel
257	24	ask fairy godmother about horse
258	14	x gun
259	14	x horriblis
260	39	put coal in furnace
261	12	take a picture
262	8	give rag to skier
263	39	put medicine bottle in shaft
264	10	sit
265	14	x slabs
266	31	smash window with coffer
267	12	get test
268	1	unlock chain with keys
269	27	push ass
270	27	throw stone at creature
271	9	drive to the embankment
272	42	hit creature with hook
273	12	get x3, x4, x5, x6
274	35	open box
275	27	push second switch
276	34	say wheel
277	52	shake lamp
278	39	put chalice in case
279	1	dig rock with axe
280	12	get package
281	14	examine tree
282	12	get album
283	21	join golden rod to green rod
284	42	hit comb
285	39	put gray rod in pot
286	39	put tree on square
287	1	unlock gate
288	39	insert cube in opening
289	27	drop historical
290	14	x security gates
291	1	plug hair dryer into wall
292	12	take rags
293	12	get blue
294	35	open curtain
295	39	put maiden on pack
296	39	put bread in zipper
297	12	get tweezers
298	12	take bar
299	12	get branch
300	8	give ekmek to andromeda
301	39	put crossbow in sack
302	3	2
303	51	cut branch with knife
304	1	espnis idol
305	12	get scraps
306	35	open matchbook
307	39	put rods in coffin
308	14	x cupboard
309	24	ask woman about ruby
310	27	drop book
311	12	get rope
312	1	gnusto zifmia spell
313	39	put coin in net
314	1	enter stall
315	19	look at device
316	24	ask computestor about videophone
317	3	4
318	39	put it in coffin
319	12	get amulet and scroll
320	8	give celery to barb
321	1	set second wheel to 2
322	5	eat stew
323	26	shoot window
324	1	point down
325	39	put pallet on boulder
326	1	punch out blue dot
327	14	x plaque
328	39	put berries in pan
329	37	buy candy from hawker
330	12	get vellum scroll
331	39	put it on tomb
332	12	take red
333	52	roll statue ne
334	35	open umbrella
335	12	take x1, x10
336	12	take circuit
337	35	dragon, open door
338	14	examine items
339	1	click if-archive
340	12	get trident
341	27	press buy
342	1	point it at mural
343	25	search guard
344	24	ask doc about syringe
345	39	insert wishbringer in sculpture
346	1	point it at thorns
347	27	pull antenna
348	14	x control
349	8	give gram to andrea
350	39	put silver coin in pocket
351	12	get locket
352	52	wave wand at underwear
353	12	get cloak
354	35	open stump
355	27	robot, lift cage
356	1	rezrov cabinet
357	12	take fragment from zipper
358	27	pull lining
359	12	get scroll
360	42	hit bung with mace
361	5	eat peanuts
362	7	read dirty scroll
363	12	get magic porridge pot
364	35	open net
365	1	foo
366	12	get pork
367	1	clean podium
368	12	take cushion
369	19	look at queenie
370	27	put sword down
371	39	put trophy in depression
372	12	take compass rose
373	12	get mine
374	39	put entrails in body
375	1	hammer scraps
376	1	fweep me
377	52	turn dial to 3
378	14	x guard
379	27	press 2
380	12	take toad
381	12	take crumpled
382	14	examine snooker table
383	9	row east
384	8	give flask to bum
385	14	examine vegetable plot
386	12	take raincoat
387	14	x comb
388	12	get stone
389	7	read topaz scratch with glass
390	12	get frog
391	8	give brain to timelord
392	1	close cage
393	12	get improbability drive
394	39	put emerald in green boot
395	27	pull pin
396	27	push chandelier
397	19	look in zipper
398	39	put red sphere in ruby stand
399	12	get chewed scroll
400	12	take fuse
401	25	search straw
402	12	take cage
403	14	x ariana
404	1	look up elijah inrecord
405	12	take implementeers
406	24	ask k9 about cybermen
407	14	x keypad
408	27	drop lamp
409	12	take hairpin
410	52	turn it right 5
411	33	jump lake
412	1	malyon dragon
413	1	enter square
414	39	put prize cube in top left socket
415	27	drop lockpick
416	1	get in machine
417	1	yell
418	27	throw rag at fire
419	34	say alakazam
420	15	turn on autopilot
421	12	get flint
422	19	listen
423	21	join golden rod to brown rod
424	1	exit scimitar
425	28	turn it left 7
426	24	ask bum about anna
427	11	show pole to gnome
428	12	take egg from pot
429	8	give lens to norbert
430	24	ask alan about novel
431	28	turn newel
432	1	set first wheel to 9
433	12	take pincer
434	12	get invitation
435	12	get treatise
436	25	probe contacts
437	12	get amulet
438	42	hit floor with axe
439	35	open northern door
440	1	draw line from b to j
441	27	throw gun at herman
442	14	examine wardrobe
443	12	take peridots
444	7	read of unseen terror
445	7	read tag
446	12	get timber
447	27	slide teleportation card through slot
448	14	x painting
449	39	put it in hat
450	39	put gear on post
451	16	turtle, follow me
452	12	take ribbon
453	27	slide n
454	18	take off veil
455	15	turn reactor on
456	1	plug in toaster
457	23	learn caskly
458	14	x sketch
459	1	set compass to hawk
460	27	slide s
461	35	open cube
462	12	get watch
463	17	touch transmit stud
464	14	examine mesa
465	12	get vase
466	17	touch orange
467	6	withdraw $603
468	27	drop tin
469	1	stand on chair
470	12	take burin
471	50	talk to reunite
472	12	get bearskin rug
473	1	yomin tortoise
474	12	take thumb
475	39	put skink in pocket
476	8	give gram to meghan
477	9	drive to tower of london
478	28	turn e
479	25	search ruins
480	44	untie wire
481	36	attack thief with nasty knife
482	1	exit
483	27	throw body in pit
484	35	open green bottle
485	25	search grate
486	14	examine fawkes
487	39	put lens in spotlight
488	35	open journal
489	12	take bottle
490	39	put egg in case
491	39	put egg in pan
492	14	examine dagger
493	14	examine pram
494	39	insert yellow card in slot
495	14	x couch
496	14	x papers
497	39	put ruby cluster in knapsack
498	12	get opal
499	12	take dummy
500	45	wear tourniquet
501	27	push switch
502	4	repeatedly "turn sceptre" until the coffin opens
503	35	open jar
504	19	smell
505	27	move handle
506	39	put pot in case
507	1	clip monster
508	35	open piano
509	14	examine dog
510	14	x blocks
511	27	drop cracked
512	27	drop zipper
513	14	x photograph
514	21	tie wire to hook
515	12	get ekmek
516	39	put house on triangle
517	27	push test button
518	1	fiznav boat
519	27	drop silver
520	10	lie in tiny little bed
521	6	remove armour
522	14	examine winch
523	39	put long steel key on keyring
524	9	paddle west
525	12	get blanket
526	27	drop secateurs
527	4	robot, east and south
528	12	get ring
529	25	search pizza
530	12	take sugar from pot
531	33	climb porous wall
532	35	open box with tool
533	45	wear hat
534	39	put timber across chute
535	27	drop bucket
536	5	eat bread
537	12	get red statuette
538	23	learn feeyuk
539	6	remove hat
540	8	give carton to hacker
541	24	ask dragon about jewel
542	28	turn w
543	12	get awl
544	8	give mirror 1 to michael
545	12	get jar
546	12	get oil
547	52	turn valve
548	12	get rod of ice
549	33	walk around bulldozer
550	7	read news in newspaper
551	24	ask male about officer
552	29	go through north wall
553	12	get coffin
554	12	take bowl
555	12	get label
556	36	hit elf
557	17	touch wood with pole
558	12	get dragon
559	14	examine floor
560	14	x metal thing
561	1	yomin ogre
562	12	take trunk
563	11	show keepsake to knight
564	12	take ticket 2306
565	1	point to coconut
566	27	drop multi
567	27	drop candle
568	2	strike rod of fire
569	7	read killing
570	1	unlock car
571	14	examine large chair
572	12	get hook
573	12	get rod of returning
574	25	search waterfall
575	12	get sketch
576	24	ask hermit about exit
577	12	get black scroll
578	27	drop grater
579	52	turn knob
580	12	take x1,x2,x7,x8
581	19	look at mural
582	12	take tiepin
583	17	kiss frog
584	11	show spreadsheet
585	20	reach in chopper
586	49	light firework
587	27	drop briefcase
588	35	open secret door
589	34	say rat to picasso
590	1	unlock wardrobe with key
591	27	throw box at outcropping
592	27	move bench
593	27	drop red hat
594	6	remove cap
595	12	take bread
596	8	give towel to arthur
597	39	put golden cluster in knapsack
598	14	x form
599	27	drop dagger
600	19	look in crypt
601	51	cut line with axe
602	34	say oil
603	14	x slot
604	1	close torch
605	39	put gown on hook
606	35	open tank
607	27	drop pipe
608	35	open door with crowbar
609	12	get novel
610	14	x pedestal
611	1	unlock compartment
612	39	put key on keyring
613	35	open sack
614	27	drop dusty brick
615	14	examine garlic
616	21	tie rope to railing
617	27	drop label
618	12	get matches
619	27	push bookcase
620	12	get opal cluster
621	12	take all from toolshed
622	14	examine emerald
623	14	x books
624	12	get lamp
625	35	open raincoat
626	24	ask technician about security gates
627	12	get toaster
628	1	pick lock with sharp pick
629	39	put it in thing
630	11	show $500
631	27	throw sand
632	27	drop balsa wood beam
633	1	blorple x10
634	39	put bug in sack
635	14	examine blossoms
636	27	drop suit
637	36	hit lamp
638	1	write 5 on cube
639	12	get bomb
640	14	x jail
641	14	examine pedlar
642	14	x temple
643	39	put x1, x2, x7 on first pile
644	7	read dusty scroll
645	31	break branch
646	27	press black
647	27	throw sceptre in boat
648	12	get milkbottle
649	27	push dispenser button
650	27	push button
651	12	take no tea
652	12	get cube
653	12	take rope
654	27	press forcefield
655	27	push play
656	14	x stove
657	1	frotz temple
658	12	get leaflet
659	14	examine toadstools
660	7	read paper
661	35	open trunk
662	35	open orange vial
663	14	x contraption
664	14	x fountain
665	49	light torch with newspaper
666	46	fill teapot
667	39	put gram in basket
668	27	push golden machine south
669	14	x creature
670	11	show green to trent
671	52	wave hairband
672	44	untie horse
673	12	take gold coin from right pan
674	12	get lump
675	35	open shark repellent
676	12	take water
677	1	unlock door with wrought iron key
678	7	read faded
679	12	take ebony
680	39	put bottle in zipper
681	12	take mask
682	34	exodus
683	21	tie rope to rod
684	28	turn dial to 4
685	35	open west door
686	1	point it at metal
687	42	hit elf
688	14	x frank
689	35	open locket
690	8	give key to alan
691	14	x thad
692	12	take sapphire
693	19	l up terrock in leshosh
694	39	put ace in projector
695	14	examine chasm
696	34	say kaluze
697	39	put balloon on pentagon
698	12	take kettle
699	14	x camera
700	14	x contact points
701	14	x west mural
702	40	play whistle
703	39	put heart in statue
704	27	drop dodo
705	1	get in golden machine
706	12	get container
707	27	press white
708	1	close door
709	34	guard, hello
710	31	break windows
711	27	drop buoy
712	1	close matchbook
713	44	untie balloon
714	39	put ebony in northern niche
715	45	wear dress
716	27	drop scrawled
717	19	look under bed
718	12	get pack
719	12	get clover
720	1	look up 1420 in map
721	19	look at ring
722	1	lock door with key
723	7	read slip of paper
724	35	open trapdoor
725	12	take scrawled
726	12	get cage
727	46	spread peanut butter on frank
728	35	open secret panel
729	12	take x1, x2, x7, x12
730	12	get red card
731	6	remove balls
732	23	learn ledak
733	24	ask him about nelson
734	7	read back of blue paper
735	12	take slip
736	12	take cup
737	12	take red powder
738	35	open pram
739	1	look up verlac
740	7	read scroll
741	34	plugh
742	1	stand on disc
743	14	examine slipper
744	1	caskly hut
745	12	take x10
746	24	ask dragon about black
747	1	unlock padlock with key
748	39	put chasm cube in bottom left socket
749	12	get spices
750	29	sw
751	7	read features in newspaper
752	52	wave wand at magic porridge pot
753	27	drop tea
754	24	ask george about frank
755	37	buy bag
756	14	x building
757	39	put mail on satchel
758	12	take garlic
759	1	enter inflow pipe
760	5	eat gigantic quantity of just-right porridge
761	1	gnusto vaxum spell
762	1	lleps urbzig
763	6	remove third brick
764	52	wave scroll
765	27	press information
766	27	drop jewelry
767	12	get eggs
768	35	open outer
769	12	take list
770	10	lie down in front of bulldozer
771	39	put patch on pipe
772	52	turn roller on
773	39	put all into thing
774	27	drop shield
775	52	turn wheel
776	39	insert opal cluster in fourth hole
777	27	press med
778	12	take sword
779	39	put printer on table
780	39	put vase in opening
781	12	take marker
782	14	x robot
783	42	hit board
784	12	take smoke rod
785	1	shut panel
786	27	drop cloth
787	6	remove stethoscope
788	39	put spell book in zipper
789	12	take amber
790	14	examine it
791	12	take zipper
792	1	gnusto wigro
793	27	throw club at aquarium
794	12	take pan
795	1	gnusto swanko
796	52	turn it left 7
797	27	push poseidon northeast
798	39	put wisdom in left socket
799	35	open terminal
800	14	examine thyme
801	15	turn on toaster
802	17	touch flower
803	1	dig in sand
804	27	drop stone
805	1	huncho me
806	1	ozmoo myself
807	14	x gnome
808	1	pour wine in blue goblet
809	28	turn neith
810	35	open safe
811	12	get arrow
812	1	point it at goats
813	14	x sonar
814	14	examine plant
815	10	sit in tiny little chair
816	8	give headdress to shaman
817	39	put bronze on left
818	39	put butter in pan
819	46	fill bottle
820	12	take rag
821	12	get passbook and room key
822	29	go to pig
823	12	get net
824	27	drop biscuit, paper
825	14	x crowbar
826	14	x clingfilm
827	27	push statue n
828	12	get sharp stone
829	1	set dial to 776
830	14	examine grimoire
831	27	drop birdcage
832	15	turn on machine
833	28	turn wheel off
834	12	take staff
835	15	turn projector on
836	12	get cup
837	12	take key
838	14	x mukhtar
839	22	burn paper
840	19	listen to wall
841	14	x treant
842	27	drop it and kit
843	12	get pan
844	14	examine woman
845	35	open pouch
846	39	put canteen in knapsack
847	53	get out of cask
848	1	yonk malyon spell
849	24	ask farmer about oyster
850	1	save image
851	14	examine mousetrap
852	12	get scarab
853	39	put golden chalice on left disc
854	14	x coffee
855	1	wind watch
856	12	get pork chops
857	1	click ftp
858	49	light candle with fire
859	1	stand on bench
860	39	put maiden in projector
861	14	x shaman
862	39	put dart on claw
863	29	n
864	39	put sack in tesseract
865	23	learn meef, meef and swanzo
866	27	drop all but candle
867	12	take spreadsheet
868	27	press switch a
869	39	put peg in hole
870	27	drop rope
871	35	open pot
872	6	remove towel
873	8	give ticket 5802 to barker
874	33	walk 4 paces west
875	34	say candle
876	39	put gold in unit
877	8	give goggles to cheryl
878	14	examine washing machine
879	39	insult vincent
880	12	take small key
881	1	set right dial to 4
882	12	get pumpkin
883	24	ask her about key
884	1	swanko spirit
885	40	play pool
886	14	x generator
887	1	gloth dough
888	12	get accordion
889	11	show brick to pig
890	39	put coin in loans
891	39	put link in chalice
892	1	answer phone
893	34	hello sailor
894	39	put mat under door
895	1	unlock door with steel key
896	39	put hand in cauldron
897	12	get bricks
898	12	get box and journal
899	12	get lamp and sword
900	12	get beam
901	8	give gram to jim
902	1	unfold leaf
903	14	x hawks
904	14	x bed
905	14	x blank card
906	27	press blue
907	24	ask allarah about white
908	1	blorple 8
909	8	give note to man
910	27	pull breaker
911	19	look in box
912	12	take ball
913	14	examine ball
914	19	look at controls
915	52	wave handkerchief
916	28	turn dial to 47
917	24	ask morgan about dragon
918	27	drop popcorn
919	27	drop eggs
920	14	x chair
921	39	put volcano in pot
922	12	get figurine
923	51	cut rope with knife
924	11	show bar to tina
925	33	climb tree
926	12	get portrait and bills
927	8	give pumpkin to fairy godmother
928	1	dungeon master, wait
929	12	get hat
930	14	x natives
931	39	insert ruby cluster in second hole
932	23	learn liskon
933	45	wear goggles
934	5	eat blue cake
935	12	get note
936	1	set left dial to 7
937	27	drop fifth brick
938	14	x magazines
939	7	read red scroll
940	27	drop stool and bucket
941	12	get teapot, mat, letter opener, matchbook and paper
942	1	unlock door with keys
943	27	drop radio and pole
944	1	zemdor ale
945	52	wave it in moonlight
946	19	look under seat
947	27	press ignition
948	33	climb stand
949	12	get blue card
950	52	turn wheel right
951	39	put blanket on grue
952	27	push newspaper under door
953	8	give ticket to rimshaw
954	50	talk to alltext
955	19	look through window
956	19	look at window pane
957	39	put opal cluster in knapsack
958	12	take old book
959	12	get all from closet
960	12	take beads
961	27	push moldy s
962	1	set dial to 948
963	14	x machine
964	52	turn h
965	50	talk to britney
966	8	give manual
967	27	drop matchbook
968	1	upload picture
969	50	talk to gnome about mogglev
970	1	alexis, heel
971	27	drop pearl
972	12	take sand
973	39	put pliers into thing
974	39	put red flag on spotted
975	12	take mouse
976	27	drop map
977	39	put on parka
978	39	put torch in hand
979	27	drop hoard
980	39	put it on yellowed paper
981	14	examine barrow
982	35	open royal-blue box
983	27	press sequence stud
984	12	get club
985	27	drop key
986	27	drop match
987	12	get red sphere
988	27	drop whistle
989	12	get all from drawer
990	4	dungeon master, turn dial to 8 and press button
991	14	examine switch b
992	1	upload image
993	12	get string
994	27	move barrel
995	35	open fur sack
996	12	get rusty knife
997	25	search slabs
998	27	drop pager
999	12	take vellum scroll
1000	15	turn on videophone
1001	53	get out of boat
1002	24	ask gnome about prinout
1003	1	twist nose
1004	1	look up wilhelm in record
1005	12	get tin
1006	52	turn wireless on
1007	1	gnusto malyon spell
1008	8	give match to man
1009	27	pull torch
1010	34	say "float"
1011	7	read garnet scratch with glass
1012	37	buy electromagnet
1013	12	get all from cupboard
1014	14	x sydney
1015	4	open box then get cube
1016	1	catch it
1017	39	put red rod in hole
1018	14	x skeleton
1019	39	put coal in machine
1020	32	kill thief with nasty knife
1021	12	get short poem
1022	1	type 0628 on laptop
1023	27	drop rune
1024	39	put lye in coat
1025	12	take berries from pot
1026	45	wear cap
1027	27	push golden machine east
1028	12	get white
1029	22	burn speck
1030	39	insert shiny board in panel
1031	12	take stick
1032	14	examine model
1033	14	x city
1034	8	give food to bear
1035	14	examine silver coin
1036	14	examine thumb
1037	39	put smoke rod in pot
1038	24	ask delbin about minirva
1039	1	look up cholok in leshosh
1040	39	put letter opener in keyhole
1041	27	push west wall
1042	27	drop rug
1043	27	drop firestone
1044	11	show red to trent
1045	25	search boots
1046	27	drop all but brain
1047	27	pull knob
1048	12	get ox
1049	35	open manhole with crowbar
1050	27	drop branch
1051	14	examine pigeons
1052	27	drop shroud
1053	12	get piece of paper and business card
1054	27	drop container and assignment
1055	1	bandage arm with rags
1056	14	x bulbs
1057	12	get eight of wands
1058	12	take 9
1059	14	examine rope
1060	8	give alpha to apollonius
1061	6	wipe web
1062	1	blorple 2
1063	28	turn it right 5
1064	8	give sushi to samurai
1065	14	examine plans
1066	27	drop spectacles
1067	12	get all cards
1068	8	give thumb to robot
1069	12	tell floyd to get shiny board
1070	5	eat tablet
1071	12	take pallet
1072	12	get coal
1073	12	take hoard
1074	24	ask k9 about sequence
1075	25	search mess
1076	1	close cold box
1077	28	turn bolt with wrench
1078	45	wear amulet
1079	39	put all in crate
1080	1	focus slide lens
1081	12	take seven coins from basis
1082	27	drop jacket
1083	1	enter shack
1084	12	take dusty brick
1085	14	examine chair
1086	1	enter white door
1087	12	get safe
1088	1	point wand at menhir
1089	12	take gores
1090	12	get scalpel
1091	45	wear flippers
1092	12	take jar
1093	12	take green rod
1094	14	examine safe
1095	12	take spar
1096	1	undress
1097	1	enter cloud
1098	12	get clear sphere
1099	7	read flimsy scroll
1100	27	drop spade
1101	27	push red
1102	12	get stained scroll
1103	12	get cue ball
1104	1	i
1105	39	put shiny in pot
1106	35	open telescope
1107	1	blow shawm
1108	12	take mud
1109	1	polish orb
1110	1	gnusto meef spell
1111	14	examine islet
1112	1	cast frotz on amulet
1113	1	get in web
1114	12	get c battery
1115	29	se
1116	35	open copier
1117	11	show scrap to chuckles
1118	14	x paper
1119	1	covert
1120	12	get bills
1121	27	drop bowl
1122	12	get robe
1123	12	get black
1124	12	get moss
1125	1	raise basket
1126	35	open compartment
1127	39	put sprig in cauldron
1128	39	put egg in pot
1129	14	x thug
1130	1	taclor kobold
1131	49	light lamp
1132	25	search sludge
1133	39	put coin in interest
1134	27	drop radio
1135	28	turn sceptre
1136	39	put mirror 1 in caliper
1137	24	ask marion about encyclopedia
1138	1	enter window
1139	12	get rod of fire
1140	1	blorple 5
1141	19	look in cannon
1142	14	examine volt meter
1143	45	wear cloak
1144	27	push joystick west
1145	28	turn knob
1146	39	put headdress in pot
1147	12	get mask
1148	14	examine fireplace
1149	14	x grenade
1150	35	open grate
1151	12	get puzzle box
1152	0	break cabinet
1153	45	wear jacket
1154	2	strike rod of ice
1155	14	x windy tunnel
1156	1	pour fluid in hole
1157	12	take scrap
1158	27	push statue w
1159	12	take rod
1160	12	take balloon
1161	27	move carpet
1162	49	light fuse with match
1163	11	show book to gnome
1164	12	get spectacles
1165	51	cut cable
1166	2	strike rod of bronze
1167	39	put decaf in pot
1168	12	get firestone
1169	39	put dagger in chest
1170	39	put firewood on hearth
1171	12	get antimacassar
1172	1	liskon me
1173	19	look at statue through telescope
1174	14	x plate
1175	39	put skull in case
1176	24	ask female about male
1177	27	drop fork
1178	27	press red
1179	39	put raisins on celery
1180	27	push painting
1181	12	take zm$100000
1182	4	rock, sw
1183	12	take bean pole
1184	12	take chelsea
1185	19	look under sill
1186	1	enter coffin
1187	14	examine tomb
1188	31	break padlock with hook
1189	1	gnusto espnis
1190	15	turn off lantern
1191	7	read notice
1192	52	turn dial to 639
1193	12	get red, blue and green cake
1194	12	get sphere
1195	39	put kettle on stove
1196	12	get pillow
1197	45	wear spectacles
1198	14	x lever
1199	17	rub oil on mirror 1
1200	12	take flimsy scroll
1201	25	search shape
1202	14	x forest
1203	35	open chest with needle
1204	17	touch w rune with rose
1205	39	put coal in basket
1206	12	get shuttle card
1207	24	ask angela about affliction
1208	14	x chest
1209	35	open brown bottle
1210	12	take whistle
1211	27	drop dragon and paper
1212	12	get lye
1213	19	look under lily pad
1214	36	hit dog
1215	35	close zipper
1216	12	get secateurs
1217	31	smash seal
1218	12	get gold
1219	1	lower short pole
1220	1	unlock door with iron key
1221	24	ask k9 about k9
1222	27	drop carton
1223	51	cut line with knife
1224	27	drop perfume
1225	19	look in mouth
1226	14	x coat
1227	35	open filing cabinet
1228	29	ne
1229	1	write on whiteboard with marker
1230	12	get tray
1231	11	show brick to gnome
1232	39	put all except book in zipper
1233	29	go ledge
1234	19	look at list
1235	39	put butter in pot
1236	14	x plants
1237	27	pull second peg
1238	14	examine pockets
1239	14	x shape
1240	12	take knife
1241	27	drop blanket
1242	39	put it in hole
1243	52	turn ring to fifth symbol
1244	9	drive to buckingham palace
1245	12	get broom
1246	43	wake homer
1247	27	throw it
1248	1	rezrov door
1249	12	take balsa beam from northern niche
1250	21	attach string to kite
1251	1	close outer
1252	24	ask charles about temple
1253	12	get device
1254	14	x arrangement
1255	18	take off dress
1256	39	put bazooka on claw
1257	17	hold breath
1258	27	drop robe in shaft
1259	39	put coin in jukebox
1260	8	give paper to girl
1261	15	turn drill off
1262	12	get ladder
1263	12	get pump
1264	27	drop clock
1265	27	drop food
1266	1	nitfol frogs
1267	14	x top shelf
1268	39	put pebble on second disk
1269	39	put brown sphere in pot
1270	12	take skink
1271	1	foblub yupple
1272	12	get mug
1273	39	put whistle in pot
1274	17	touch man
1275	12	take emerald
1276	12	take opener
1277	27	push purple
1278	1	write 9 on cube
1279	39	put gold in slot
1280	1	gondar dragon
1281	3	satchel
1282	39	put line in socket
1283	14	x carvings
1284	14	examine icicles
1285	5	eat brown goo
1286	12	take scroll
1287	12	get firework
1288	53	get out of forklift
1289	1	note vomit
1290	49	light match
1291	12	get peg
1292	27	drop passbook
1293	6	remove plug
1294	29	go through south wall
1295	1	leave bed
1296	1	gnusto foblub
1297	39	put probe in slab
1298	33	jump onto riser
1299	12	get lamp, glass and ampoule
1300	14	x label
1301	23	learn girgol
1302	24	ask wolf about pigs
1303	12	get flashlight
1304	12	get buoy
1305	14	x pen
1306	1	close furnace
1307	39	put x10 in second
1308	35	open aqua vial
1309	39	put diamond in basket
1310	19	look shelf
1311	1	unlock cupboard with key
1312	52	roll statue sw
1313	19	look into wagon
1314	24	ask male about invitation
1315	1	swanzo belboz
1316	19	look at paintings
1317	12	get fire
1318	27	drop antimacassar
1319	1	vaxum adventurer
1320	24	ask alan about key
1321	14	x flowers
1322	14	x wheels
