444	1	ask computestor about videophone
445	43	drop necklace and dragon
446	23	pour milk in cauldron
447	1	put it in hole
448	38	read opal scratch with glass
449	17	close it
450	43	drop stick
451	65	throw body in pit
452	7	touch generator
453	1	get kappa
454	36	remove brick with crowbar
455	1	ask what gnome looking for
456	52	put ladder under tree
457	52	put balloon on pentagon
458	67	say ialdabaoloth
459	68	open safe
460	44	examine dining table
461	26	push coffin w
462	44	examine crypt
463	38	learn foblub
464	22	x fountain
465	15	show photograph to charles
466	6	cut blue wire
467	1	put screwdriver in basket
468	1	dive
469	68	open chest
470	17	open locket
471	1	put scarab in small recess
472	52	put branch under boulder
473	43	drop small key
474	26	push green
475	42	pour hot porridge in gigantic bowl
476	67	blizzard
477	62	climb down chimney
478	17	adventurer, open door
479	19	look behind painting
480	1	ask her about key
481	62	enter curtain
482	34	rub lamp
483	55	push piano north
484	22	watch television
485	44	x chandelier
486	1	get treasure
487	54	open lab door
488	1	put lens in spotlight
489	1	get up
490	22	x homing
491	0	cut green with scalpel
492	3	wave sceptre
493	52	put key on keyring
494	44	x camera
495	56	wear it
496	44	x drain
497	1	look up trophy in history book
498	63	mouse, west
499	55	push lever
500	54	open claws
501	1	ask hacker for master key
502	22	examine stump
503	1	blorple 12
504	57	smell
505	1	get gear
506	17	open lab uniform
507	54	open aqua vial
508	38	read emerald scratch with glass
509	1	gnusto feeyuk
510	28	kick thug
511	43	drop amulet
512	1	get all but dagger
513	55	push poseidon northeast
514	40	drop gigantic bowl
515	22	examine teachers
516	37	press status stud
517	1	get gold leaf scroll
518	22	x crowbar
519	12	sit on green rock
520	0	cut line with axe
521	1	ask dragon about white
522	40	drop decaf
523	1	gnusto gondar spell
524	55	push boulders
525	1	get dynamite
526	1	get tray
527	44	examine barrels
528	60	drink ochre potion
529	1	get diamond cluster
530	1	set compass to swallow
531	1	put battery in panel
532	44	examine book
533	43	drop carpet
534	10	unlock crypt
535	44	examine bridge
536	7	touch
537	40	drop dino
538	1	put canary in case
539	55	push golden machine south
540	43	drop torch
541	1	get beam
542	1	ask coach for trophy
543	22	examine plans
544	43	drop popcorn
545	7	touch calibration
546	1	ask george about bag
547	32	type 0628 on laptop
548	1	blorb adventurer
549	1	get sceptre
550	1	malyon idol
551	1	insert red card in slot
552	1	get collar
553	44	examine dynamite
554	1	put decaf in pot
555	1	put ace in projector
556	12	sit down
557	55	push can against wall
558	44	examine islet
559	1	get amber
560	44	x dresser
561	40	drop magazine
562	22	x mushroom
563	40	drop scrawled
564	1	foblub yupple
565	43	drop cork
566	1	get improbability drive
567	22	examine cottage
568	2	eat red goo
569	57	smell it
570	29	read of unseen terror
571	40	drop portrait and bills
572	29	read page
573	17	fill battery
574	45	pull leaves
575	1	put green sphere in pot
576	43	drop journal and key
577	63	slide s
578	54	open bio-lock door
579	22	examine white  statuette
580	17	close link
581	69	give alpha to apollonius
582	1	get heart from boat
583	1	fiznav boat
584	1	get fluff
585	1	get out of basket
586	19	listen to girl
587	40	drop perfume
588	1	get bag
589	17	heat blue paper over candles
590	68	open forge
591	22	x keypad
592	69	give $56
593	64	3
594	1	get bear
595	1	take bread
596	1	get egg
597	17	open air supply system with tool
598	22	examine coffin
599	40	drop match
600	43	drop shim
601	38	read glittering scroll
602	1	ask female about bar
603	38	learn izyuk
604	17	open jeep
605	69	give gloves to zombie
606	65	throw plank
607	1	egdelp cabinet
608	62	climb idol
609	1	get tweezers
610	22	x grenade
611	65	throw sand
612	1	gnusto throck
613	1	get fan
614	22	watch video
615	62	climb rope
616	29	read ledger
617	56	wear flippers
618	12	sit
619	1	open box then get cube
620	1	plant bean in vegetable plot
621	44	x grenade
622	1	get rod of returning
623	69	give garnet to akbar
624	43	drop all but candle
625	0	cut jacket with glass
626	3	wave bean pole
627	44	examine plant pots
628	54	open demijohn
629	43	drop dumbells
630	58	show keys to michael
631	54	close zipper
632	19	look in crypt
633	40	drop beer can
634	27	fill it with water
635	1	get pack
636	37	press west wall
637	63	down
638	43	drop cup
639	26	push chandelier
640	43	drop mine
641	1	get film
642	55	push pet
643	14	sit in cask
644	54	fold paper
645	1	take all from toolshed
646	43	drop portrait and bills
647	43	drop green
648	38	read killing
649	1	get piece of paper and business card
650	1	point it at metal
651	58	show ring to michael
652	40	drop blue paper and yellow paper
653	19	look for pig
654	1	still life, lagach
655	1	get oil
656	44	x dent
657	54	open lid
658	62	enter shack
659	1	get emerald cluster
660	38	read moldy book
661	22	x coat
662	17	close raincoat
663	63	go under wall
664	1	put pan in oven
665	1	insert slide in it
666	13	search painting
667	43	drop skink
668	15	show keepsake to knight
669	44	examine air tank
670	38	read lettering
671	15	show scrap to chuckles
672	7	touch powerup stud
673	26	push pet
674	38	learn feeyuk
675	22	examine slipper
676	15	show envelope to johnny
677	1	hole, w
678	29	read lettering
679	43	drop toupee
680	1	point west
681	1	get milkbottle
682	1	set thermostat to warm
683	69	give drink to frank
684	1	get hat
685	1	ask delbin about minirva
686	44	x dials
687	69	give paper to girl
688	43	drop robe in shaft
689	38	learn izyuk spell
690	26	push button 1
691	1	hole, n
692	40	drop mousetrap
693	43	drop clipper
694	68	open kit
695	44	x bay
696	1	gnusto wigro
697	53	pull pin
698	1	get tablets
699	12	sit in cask
700	1	get peg
701	40	drop honey
702	43	drop pack
703	22	x duct
704	63	climb idol
705	1	light match
706	58	show blue to trent
707	54	open pizza box
708	10	unlock drawer
709	44	x forest
710	43	drop kitchen card
711	40	drop skink
712	1	malyon dragon
713	17	burn paper
714	1	put it in coffin
715	44	x coin
716	68	open net
717	38	learn fweep
718	63	n
719	40	drop cap
720	17	open furnace
721	1	fweep me
722	67	say ptolemy
723	22	examine boy
724	1	get sack
725	44	examine log
726	1	get embers
727	1	take bean pole
728	40	drop radio and pole
729	44	x forcefield stud
730	67	say oil
731	40	drop all cubes
732	44	x compass
733	38	read letter
734	22	x counter
735	54	open satchel
736	54	open back door
737	54	close slot
738	40	drop matchbook
739	38	read booklet
740	1	get tobacco,knife,pipe
741	56	wear ring
742	26	push dionysus southeast
743	7	touch table
744	43	drop container and assignment
745	1	put maiden in projector
746	1	get pot
747	22	note it
748	1	cook pork chops
749	31	move bench
750	44	x hermit
751	68	open piano
752	62	climb tree
753	13	search gnome
754	68	open slab
755	43	drop magnet
756	1	ask angela about affliction
757	2	eat fruit
758	22	examine white door
759	37	push button
760	1	rezrov door
761	1	get c battery
762	33	chop tree
763	22	examine shroud
764	29	read notice
765	40	drop lamp
766	1	take all but lantern
767	1	shoot prey
768	44	x coat
769	40	drop matchbox
770	44	x couch
771	54	open oven
772	29	learn jindak
773	38	read map
774	1	ask charles about chest
775	1	hack terminal
776	38	read note
777	1	put string in brick
778	56	wear air tank
779	22	examine gnomon
780	63	climb out of pipe
781	1	gnusto shazok
782	69	give novel to alan
783	54	close outer door
784	22	examine lump
785	37	push pine panel
786	1	arrest bill
787	44	examine slot
788	64	buy electromagnet
789	6	cut blue tassel
790	22	x barman
791	1	insert cube in opening
792	40	drop aqua vial
793	29	read poetry
794	9	pour hot porridge in gigantic bowl
795	39	remove hood
796	22	examine rolls
797	1	put small plug in plotter
798	68	open flask
799	44	x grill
800	22	examine crabs
801	17	open sack
802	1	put match in wax
803	63	s
804	67	say even
805	1	put bit in tea
806	44	examine post
807	19	look at furnace
808	1	get clear sphere
809	44	examine woman
810	68	open office door
811	55	push dusty s
812	38	read frayed scroll
813	1	feeyuk me
814	1	get scarab
815	29	read dusty scroll
816	1	take bowl
817	26	push filthy n
818	1	get drill
819	40	drop plotter
820	44	examine door
821	40	drop rune
822	43	drop pile
823	44	x marker
824	1	look up heinrich in record
825	43	drop tin
826	62	climb stand
827	52	put oil on hatch
828	43	drop pyramid
829	22	examine lever
830	64	buy peanuts
831	29	read leaflet
832	31	move rug
833	29	read culture
834	12	stand on bench
835	37	push can against wall
836	29	read hieroglyphs
837	1	get bell
838	43	drop lantern
839	44	examine fence
840	1	put golden cluster in knapsack
841	44	x flower
842	22	x me
843	1	get out of pentagram
844	26	push lever
845	1	put cloth in water
846	39	remove balls
847	1	get printer
848	40	drop glasses
849	44	examine rope
850	45	pull lever
851	44	x crowbar
852	41	play people
853	1	put rasp into thing
854	40	drop cracked
855	22	x mural
856	67	say carte
857	55	push button enter
858	44	x lever
859	1	inventory
860	54	close raincoat
861	1	put bug in sack
862	17	open panel
863	1	ask alan about key
864	4	smash case with broom
865	55	push bed
866	1	insert capsule into reactor
867	23	pour water on powder
868	43	drop package
869	17	open quartz cover
870	1	put ruby in red boot
871	58	show it to holmes
872	44	x pass
873	40	drop jewelry
874	1	get package
875	1	put fig in urn
876	40	drop ring
877	64	jacket
878	1	get out of boat
879	22	examine plate
880	1	get plotter
881	65	throw all but book into lower chute
882	54	close link
883	38	read garnet scratch with glass
884	1	take bread from zipper
885	40	drop all but pincer
886	34	hang bucket on third peg
887	40	drop egg
888	63	e
889	1	dive in ocean
890	55	push joystick west
891	65	throw book at outcrop
892	3	sharpen knife on rock
893	40	drop candles
894	20	talk to reunite
895	29	learn frotz
896	38	learn lobal
897	1	get bird
898	1	inhale helium
899	43	move floorboards
900	1	sword
901	26	push golden machine south
902	35	pray to kraxis
903	68	open desk
904	1	get orb
905	36	remove shim
906	22	examine compressor
907	22	x dragon
908	38	learn rezrov
909	44	x blank card
910	43	drop dino
911	1	look up edward in record
912	44	x mine
913	44	examine dish
914	36	remove armour
915	38	learn vaxum
916	54	open cover
917	43	drop can
918	44	x panels
919	38	read business card
920	44	x gauge
921	1	put lye in coat
922	1	fwoosh
923	37	push bookcase
924	38	learn frotz
925	32	carve my name on the memorial
926	67	dehlila
927	44	x body
928	1	plant fluff in flowerpot
929	17	melt head with torch
930	43	drop box
931	1	blorple 3
932	29	read history book
933	43	drop myrrh
934	17	open dumpster
935	68	open buoy
936	40	drop kit
937	1	get locket
938	37	push demeter northwest
939	52	put glob on case
940	52	put mail on satchel
941	22	x leaf
942	1	get large key
943	1	get coin
944	36	remove old battery
945	1	ask fairy godmother about cinderella
946	28	hit dragon with sword
947	52	put ashes on coin
948	1	get memo
949	43	drop blanket
950	1	attack dragon with sword
951	40	drop mask
952	14	lie on couch
953	69	give cola to britney
954	1	lobal me
955	5	shake pack
956	44	x blocks
957	43	drop eggs
958	1	look up croseus in album
959	13	search pocket
960	22	x grass
961	62	climb beanstalk
962	37	press bottom
963	1	put skull in case
964	1	get pumpkin
965	37	press techno
966	44	x ball
967	69	give fluff to arthur
968	1	put branch in pit
969	1	get in golden machine
970	4	break window
971	62	climb porous wall
972	54	open curtains
973	65	throw rope north
974	22	examine radio
975	69	give gram to meghan
976	1	get flag
977	52	put red flag on spotted
978	54	open raincoat
979	44	examine tombs
980	1	put egg in pot
981	31	move bookshelf
982	38	learn taclor
983	53	pull clean hook
984	22	examine boats
985	1	point wand at menhir
986	22	examine output
987	44	examine boats
988	9	pour liquid on slime
989	51	strike rod of ice
990	52	put it on hand
991	56	wear breeches
992	22	x footprints
993	22	x cooler
994	1	get green
995	17	open northern door
996	38	read blackened
997	1	put ship in mounted bottle
998	17	open piano
999	44	x chairs
1000	22	examine tomb
1001	1	take balsa beam
1002	69	give box of chocolates to jemima
1003	63	norbert
1004	22	examine moss
1005	31	move lighted portrait
1006	69	give bread to old man
1007	1	get ticket
1008	52	put icicle on lump
1009	43	drop shovel
1010	1	ask female about male
1011	22	examine toadstools
1012	63	climb piano
1013	22	x electronics
1014	44	examine pedestal
1015	29	read grave
1016	44	x gate
1017	22	examine chasm
1018	25	slide miniaturization card through slot
1019	38	learn nitfol
1020	1	get bananas
1021	1	get all from cabinet
1022	43	drop pole
1023	17	open pizza box
1024	1	get gas
1025	1	ask officer about convention
1026	1	ask woman about roadrunner
1027	52	put handcuffs on rods
1028	1	play arcade
1029	44	x control
1030	17	close slot
1031	1	get wine
1032	6	cut growth with cutter
1033	17	empty zipper into sack
1034	1	put sceptre in case
1035	1	get flint
1036	1	ask male about work
1037	1	dial 576-3190
1038	63	fly
1039	68	open notebook
1040	17	open copier
1041	1	get wand
1042	52	put net on hole
1043	43	drop banana
1044	28	hit board
1045	44	examine flytrap
1046	1	set compass to hawk
1047	43	drop volcano in water
1048	43	drop gigantic bowl
1049	44	x brick
1050	1	get book
1051	1	get
1052	44	examine mesa
1053	68	open bottle
1054	43	move wardrobe
1055	43	drop plans
1056	68	open door
1057	44	examine switch a
1058	39	remove handcuffs
1059	40	drop bear
1060	1	meef weeds
1061	44	x it
1062	22	examine emerald
1063	20	talk to boy
1064	1	ask spirit for name
1065	44	examine ship
1066	29	read faded
1067	22	examine fawkes
1068	56	wear armour
1069	1	get stamp
1070	39	remove new brick with crowbar
1071	1	get label
1072	1	get novel
1073	1	insult vincent
1074	45	pull dial
1075	40	drop spectacles
1076	1	put splinter into crevice
1077	1	get lye
1078	22	x card
1079	0	cut flower
1080	55	push dispenser button
1081	1	set dial to 948
1082	1	ask hermit about entrance
1083	54	open cage
1084	23	pour liquid on body
1085	26	push bunk
1086	14	sit in large chair
1087	68	open lab uniform
1088	22	examine bird
1089	48	follow mouse
1090	1	ask k9 about k9
1091	40	drop matches
1092	1	blow in tube
1093	43	move carpet
1094	1	get water
1095	1	look up eustacia in album
1096	1	get new battery
1097	40	drop nasty knife
1098	17	open notebook
1099	21	wake implementor
1100	1	put compass rose in carving
1101	53	pull ropes
1102	52	put red flag on speckled
1103	68	open hatch with screwdriver
1104	1	put large plug in large receptacle
1105	1	get maiden
1106	17	open crate
1107	1	point at coconut
1108	17	open lid
1109	43	drop keys
1110	1	get rose
1111	1	take 12
1112	1	put peg in hole
1113	56	wear balls
1114	1	gnusto huncho
1115	38	learn caskly
1116	63	go through south wall
1117	58	show red to trent
1118	44	examine enclosure
1119	55	push pram south
1120	1	ask allarah about black
1121	1	get rods from coffin
1122	29	read card
1123	54	close breaker
1124	1	get x3, x4, x5, x6
1125	63	jump off equipment
1126	1	set fifth wheel to 3
1127	68	open grate
1128	1	get crown
1129	1	get mousetrap
1130	44	x button
1131	53	pull mat
1132	1	take beam from southern niche
1133	1	put ebony in southern niche
1134	22	examine mouth
1135	19	look at tag through lens
1136	40	drop bottle
1137	1	put bit in cup
1138	17	open guage
1139	46	prick dummy
1140	1	ask k9 about control
1141	1	get jewelry
1142	55	push coffin s
1143	50	kill thief with nasty knife
1144	40	drop pump
1145	42	pour liquid on torch
1146	29	learn izyuk spell
1147	1	get painting
1148	22	examine sculpture
1149	36	remove cap
1150	19	l in hatch
1151	52	put beam under lintel
1152	44	examine moss
1153	1	get lamp, glass and ampoule
1154	41	play flute
1155	1	ask pedlar about beans
1156	38	read huge tome
1157	1	take beam from eastern niche
1158	54	open catch
1159	1	get candles
1160	22	examine plant pots
1161	63	climb beanstalk
1162	1	dig earth
1163	1	get sash
1164	1	blorple 8
1165	1	insert blue card in slot
1166	43	drop gloves
1167	29	read killing
1168	1	remove opener and drop it
1169	63	north
1170	29	learn swanko
1171	25	roll statue nw
1172	19	look at screen
1173	29	read missive
1174	1	get air tank
1175	58	show photograph to charles
1176	31	move desk
1177	54	open desk
1178	43	drop microphone
1179	69	give card to alan
1180	63	out
1181	1	put black rod in hole
1182	22	examine bench
1183	26	push golden machine east
1184	1	cast frotz on amulet
1185	44	examine goblin
1186	44	x book
1187	1	get pan
1188	53	pull rods
1189	1	again
1190	40	drop remote control
1191	40	drop food
1192	1	get wrought iron key
1193	58	show pole to gnome
1194	40	drop cage
1195	44	x ladder
1196	40	drop chest
1197	1	get topaz
1198	1	put honey in cauldron
1199	44	examine walkie
1200	1	shoot window
1201	1	put chasm cube in bottom left socket
1202	1	take burin from zipper
1203	44	x magazines
1204	1	put gum in cauldron
1205	68	open metal cover
1206	1	take burin
1207	1	foe
1208	26	push autopilot button
1209	68	open oven
1210	44	x librarian
1211	1	gnusto gloth
1212	65	throw bottle at thing
1213	1	get yellow
1214	38	read features in newspaper
1215	69	give form to barman
1216	1	get oar
1217	29	read blueprint
1218	40	drop buoy
1219	63	roll statue se
1220	22	examine watch
1221	23	pour coffee in drain
1222	13	search furniture
1223	17	open orange vial
1224	1	get magic bean
1225	32	write 3 on cube
1226	1	put moss in nest
1227	44	x mushroom
1228	68	open journal
1229	1	grab rope
1230	39	remove gloves
1231	28	strike rod of bronze
1232	54	open tapestry
1233	10	unlock icebox with square key
1234	17	open matchbook
1235	43	drop soap
1236	49	shake safe
1237	45	pull ropes
1238	25	slide l
1239	22	x guard
1240	7	touch blue
1241	68	open lid with spade
1242	43	drop match
1243	40	drop all except 10, book
1244	19	look at frank
1245	8	feed birds
1246	68	open secret door
1247	43	drop ox
1248	40	drop firestone
1249	38	learn ozmoo
1250	1	get mask
1251	26	push dionysus southwest
1252	1	put opener in keyhole
1253	52	put copper key on keyring
1254	19	look at device
1255	22	examine chair
1256	1	repeatedly "turn sceptre" until the coffin opens
1257	1	take all but parchment
1258	44	examine teachers
1259	10	unlock jewellery box with gold key
1260	58	show hand to urchin
1261	26	push boulders
1262	40	drop plans
1263	38	learn shazok
1264	53	pull lining
1265	1	get meter
1266	37	press white
1267	1	offer coin to delbin
1268	1	shoot rope with crossbow
1269	29	learn meef, meef and swanzo
1270	1	get rusty knife
1271	1	put gold in unit
1272	28	hit icicle with umbrella
1273	54	open manhole with crowbar
1274	1	get lamp
1275	40	drop map
1276	22	examine body
1277	19	look in tear
1278	1	aimfiz belboz
1279	33	carve my name on the memorial
1280	36	remove handcuffs
1281	37	press 3
1282	40	drop rubies
1283	63	climb on stage
1284	1	get garter
1285	44	x knob
1286	37	press gray button
1287	17	heat yellow paper over candles
1288	1	get teddy
1289	40	drop shroud
1290	22	examine screen
1291	26	push dusty n
1292	1	call wpdl
1293	44	examine dusty book
1294	1	put all in zipper
1295	43	drop statuette
1296	68	open panel
1297	15	show brick to pig
1298	39	remove frock
1299	67	boo
1300	54	open coffin
1301	1	pick cuffs with needle
1302	1	get horn
1303	10	unlock hatch
1304	1	drive to the embankment
1305	1	get boots
1306	22	examine diagram
1307	1	get earth crystal
1308	29	learn gloth
1309	1	take 4
1310	44	examine gnomon
1311	1	caskly hut
1312	1	ask marion about encyclopedia
1313	68	open satchel
1314	68	open crate
1315	40	drop flashlight
1316	65	throw bricks
1317	44	x blade
1318	22	examine dusty book
1319	1	ask delbin about ale
1320	37	push green
1321	58	show box to guard
1322	1	gnusto ledak
1323	19	look at list
1324	43	drop cloth
1325	31	move cover
1326	9	pour water on plant
1327	40	drop crown, stamp, zorkmid and ruby
1328	1	get gold locket
1329	37	push boulder
1330	40	drop dagger
1331	7	touch ne rune with rose
1332	44	x boots
1333	40	drop it
1334	65	throw laser into void
1335	1	put silver chalice in knapsack
1336	69	give encyclopedia to marion
1337	68	open cube
1338	1	get knapsack
1339	43	drop pickaxe
1340	1	get clover
1341	22	examine axe
1342	44	x natives
1343	44	x electronics
1344	15	show invitation to butler
1345	1	swanko spirit
1346	44	x footprints
