225	54	open pram
226	13	search boots
227	9	pour water on plant
228	27	cover hole 6
229	1	take tube and torch
230	63	south
231	28	knock on window
232	43	drop blanket
233	43	drop walkie
234	37	press white
235	26	push wand
236	1	ask k9 about k9
237	1	take fuse
238	1	insert violet card in slot
239	37	push fountain
240	44	examine bridge
241	0	cut branch with knife
242	54	open blue box
243	1	meef vines
244	45	pull third peg
245	29	read killing
246	65	throw bricks
247	22	x form
248	17	open washing machine with poker
249	7	touch mirror
250	8	feed turnip to daisy
251	1	get sceptre
252	37	press techno
253	63	slide s
254	52	put x12 on first pile
255	1	get brown paper
256	44	x plate
257	1	get lantern
258	22	x sonar
259	13	probe contacts
260	40	drop aqua vial
261	17	open box
262	1	take wand
263	44	x book
264	1	get golden chalice
265	3	shake branch
266	44	x switch
267	22	examine dresser
268	44	examine key
269	1	get toolkit
270	1	put ball in machine
271	1	light candles with match
272	68	open it
273	44	x fan
274	22	x paper
275	19	look at shape
276	14	sit on carpet
277	54	open tank
278	1	insert capsule into reactor
279	1	turn on magnet
280	52	put brass key on keyring
281	22	x bladder
282	1	click ftp
283	37	press project status stud
284	25	roll statue se
285	38	read envelope
286	1	get piece
287	1	take clover
288	1	take rod
289	54	close valve
290	1	get worm
291	55	push wand
292	62	leave bed
293	44	x bar
294	22	x painting
295	1	get spoon
296	1	get coal
297	17	open satchel
298	1	insert emerald cluster in third hole
299	22	examine children
300	40	drop magazine
301	32	write mace on featureless
302	45	pull railing
303	44	examine blue carpet
304	1	get frog
305	17	open west door
306	69	give bone to poodle
307	22	x cooler
308	61	type 384
309	52	put balloon on pentagon
310	44	x plants
311	1	hole, s
312	55	push lever
313	40	drop label
314	63	climb down chimney
315	44	x mural
316	54	open container
317	22	examine refuse
318	38	read letter to woman
319	22	x torn clothes
320	1	put blue in glasses
321	44	x windy tunnel
322	45	pull slide
323	40	drop cutter, flask and axe
324	1	put butter in pot
325	17	open desk
326	43	turn dial to 1
327	40	drop all but pager
328	1	get knapsack
329	1	yell
330	38	learn gloth
331	17	open catch
332	10	unlock padlock with key
333	54	open tapestry
334	43	drop flask
335	68	open satchel
336	1	get head
337	56	wear badge
338	1	put gray rod in pot
339	1	get chest
340	32	write 2 on cube
341	25	slide upper card through slot
342	26	push button 3
343	38	learn liskon
344	22	examine lemming
345	38	learn egdelp
346	68	marvin, open the hatch
347	40	drop bread
348	28	hit plaster with pickaxe
349	22	x sketch
350	43	drop garlic
351	1	drive to buckingham palace
352	1	take binoculars
353	22	examine symbols
354	58	show keys to michael
355	1	put ebony in northern niche
356	36	remove glasses
357	3	wave crook
358	44	examine headphones
359	43	turn it left 7
360	54	open drawer
361	1	ask man about hammer
362	40	drop tin
363	53	pull leaves
364	44	x rods
365	44	x copier
366	1	turn drill on
367	40	drop bandage
368	1	i
369	22	x bushes
370	1	ask bum about crypt
371	1	get timber
372	1	take off scarf
373	15	show term paper to frobar
374	68	open piano
375	1	get fork
376	1	take cushion
377	44	x status display
378	43	drop peridots
379	22	examine pigeons
380	40	drop cap
381	1	get heart from boat
382	43	drop zm$100000
383	3	shake safe
384	1	take all from basket
385	40	drop torch
386	60	drink wine
387	12	sit on green rock
388	1	put carton in oven
389	29	read leaflet
390	40	drop flint
391	54	shake safe
392	42	pour water on beanstalk
393	1	take oak
394	1	look up yetzuiz in fresto
395	1	take necklace
396	22	examine walkie
397	40	drop ladder
398	40	drop scrawled
399	1	gnusto shazok
400	13	search picture of cat
401	43	move wardrobe
402	1	put garlic in cauldron
403	1	set dial to 948
404	1	reply
405	1	get flashlight
406	22	examine red statuette
407	68	open packet
408	17	close panel
409	1	get green
410	64	buy beer
411	29	read scroll
412	12	sit on carpet
413	1	attack thief with nasty knife
414	1	take axe
415	1	take bar
416	22	x bubble
417	1	take can
418	1	take briefcase
419	1	get spindle
420	17	open gate
421	28	kick thug
422	68	open dresser
423	1	dial 576-3190
424	39	remove suit
425	4	break frame
426	44	examine notice
427	60	drink drink
428	1	put ladder in well
429	63	roll statue nw
430	1	ask gnome about fire
431	5	squeeze flower
432	17	open dish washer
433	1	put figurine in case
434	1	take lamp
435	29	learn bekdab
436	36	remove coat
437	58	show note to charles
438	32	type "bleem"
439	40	drop honey
440	1	get honey
441	22	x shelves
442	1	ask sydney for hat
443	1	get club
444	1	cast girgol
445	40	drop blanket
446	19	look in nest
447	40	drop notice
448	1	take all from toolshed
449	1	turn on autopilot
450	29	read list
451	1	y
452	54	open hatch
453	22	x it
454	1	ask male about officer
455	69	give cola to guard
456	22	examine charles
457	1	take butter
458	1	k9, shoot boulder
459	44	x mine
460	44	x boots
461	1	put card in pocket
462	1	put decaf in pot
463	1	port
464	45	pull tinsel
465	13	search pocket
466	1	turn on stove
467	68	open tube
468	1	put sheet in tray
469	1	blow horn
470	40	drop flippers
471	1	take all except key, whip, stool
472	37	press west wall
473	44	x body
474	17	close drawer
475	38	read spreadsheet
476	1	dig ground
477	54	open shield
478	55	push button 3
479	44	x couch
480	7	touch panel
481	58	show book to gnome
482	22	x plate
483	1	hack terminal
484	37	push yellow
485	54	close roof
486	43	drop bees
487	1	shoot window
488	1	set right dial to 4
489	15	show can to pet
490	37	push filthy s
491	55	push mountain
492	21	wake up old man
493	29	learn nitfol
494	1	put bladder in geyser
495	54	open zipper
496	54	open royal-blue box
497	13	search tray
498	69	give ring to butler
499	44	x console
500	55	push pram south
501	55	push ball south
502	29	learn snavig
503	52	put mail on satchel
504	1	take paper with pole
505	1	ask wolf about pigs
506	29	learn urbzig
507	64	buy blue carpet
508	1	put jar in purse
509	55	push pine panel
510	52	put clover on coin
511	1	insert opal cluster in fourth hole
512	10	unlock lock with lockpick
513	62	cross river
514	5	wind canary
515	1	get beer
516	29	read back of brown paper
517	38	learn exex
518	54	close canteen
519	44	examine watch
520	52	put gum on stick
521	44	x kite
522	19	look under stairs
523	43	drop all bricks
524	26	push mountain
525	1	get clothes
526	22	examine chair
527	68	open door with crowbar
528	22	examine winch
529	43	drop wine
530	54	open jar
531	1	get jewelry
532	1	get epic poem
533	44	x gnome
534	1	ask tip about grid
535	1	look up mordecai in record
536	68	open umbrella
537	1	download video
538	43	drop thing
539	1	get bearskin rug
540	44	x bowl
541	36	remove cap
542	17	open wooden door
543	22	x rags
544	28	strike rod of ice
545	1	get eight of wands
546	1	get fruit
547	1	get canister
548	40	drop bowl
549	1	put skink in cauldron
550	52	put it on yellowed paper
551	22	examine slip
552	17	burn paper
553	1	put rope in unit
554	22	x photograph
555	1	get coins
556	44	x pair
557	1	rezrov door
558	10	unlock door with iron key
559	1	get toaster
560	1	get hyrax
561	44	examine missile
562	1	call Maxx
563	40	lower flag
564	40	drop vase
565	17	fill it with water
566	39	remove gloves
567	17	open door
568	68	open white door
569	1	gnusto swanko
570	17	adventurer, open door
571	1	get all from coffin
572	22	examine sapphire
573	19	look in safe
574	10	unlock door with key
575	1	get portrait and bills
576	47	shake lamp
577	1	taclor kobold
578	56	wear skis
579	1	put laudanum in blue goblet
580	1	set center dial to 3
581	1	put emerald cluster in knapsack
582	40	drop journal and key
583	1	put it in coffin
584	38	read notes
585	40	drop egg
586	56	wear tourniquet
587	52	put oil on hatch
588	17	open clam with trident
589	38	read sticker
590	1	put coin in jukebox
591	41	play organ
592	44	examine huge bed
593	43	drop all except radio
594	68	open cabinet
595	1	get magazine
596	22	x hole
597	1	put satchel in front of panel
598	29	read notice
599	6	cut coconut with axe
600	43	drop coconut
601	1	put match in raincoat
602	54	open crate with poker
603	17	open matchbox
604	19	look at controls
605	3	wave pole
606	44	examine refuse
607	1	take ebony
608	1	put screwdriver in toolkit
609	17	open fur sack
610	40	drop peridots
611	1	look up trophy in history book
612	13	search couch
613	1	google it
614	22	examine bones
615	1	get ruby cluster
616	69	give magazine to madman
617	1	set throttle to fast
618	43	turn c
619	1	blow it
620	38	read research paper
621	1	covert
622	54	open toilet
623	63	climb on stage
624	40	drop briefcase
625	22	examine moss
626	15	show earth crystal to trent
627	22	x watch
628	44	x sydney
629	1	caskly hut
630	1	get device
631	22	x floorboards
632	43	drop lamp
633	44	examine wight
634	22	examine enclosure
635	43	drop buoy
636	1	get stained scroll
637	26	push piano north
638	1	turn on lantern
639	22	x column
640	53	pull third peg
641	65	throw iron key at cat
642	44	x technician
643	1	gnusto luncho
644	54	close cage
645	1	get lump
646	1	save image
647	40	drop lamp
648	17	open back door
649	1	ask harry about eddie smaldone
650	1	look up william on nameplate
651	44	examine plate
652	1	take whip
653	26	push yellow
654	54	open access panel
655	1	get tray
656	1	get oar
657	34	hang it on hooks
658	1	take yellow powder
659	45	pull anchor
660	55	push demeter northwest
661	22	examine pedestal
662	34	rub it with crayon
663	44	examine splinter
664	43	drop green
665	1	get particule
666	44	x information stud
667	40	lift seat
668	40	drop radio
669	44	x clock
670	1	take 10
671	38	learn foblub
672	15	show crossbow to dragon
673	44	x cup
674	52	put peanut butter on celery
675	1	put coal in basket
676	19	look under bunk
677	1	put branch in pit
678	18	dungeon master, wait
679	1	frotz book
680	19	l
681	1	take celery
682	62	climb down
683	24	squeeze it
684	38	read map
685	1	put clear sphere in diamond stand
686	10	unlock chain with keys
687	54	open secret panel
688	44	examine carvings
689	63	slide a
690	14	sit down
691	59	smell
692	17	fill battery
693	43	drop drive
694	62	climb down rope
695	1	put flour in pan
696	1	put volcano in pot
697	19	look through binoculars at shelter
698	40	drop it and kit
699	67	hello
700	17	open envelope
701	25	roll statue sw
702	1	get flute
703	1	get suit
704	43	drop keys
705	38	learn caskly
706	19	look in pram
707	55	push boulder
708	25	slide t
709	54	open package
710	1	take flag
711	0	cut flower
712	19	look at shadow
713	54	open net
714	1	get pot
715	68	open pot
716	1	take beam from eastern niche
717	1	put bag in case
718	43	drop knife
719	44	examine teachers
720	14	lie in bed
721	1	take pincer
722	30	tie rope to railing
723	22	examine cage
724	62	exit shack
725	22	x gaping
726	40	drop pyramid
727	44	examine plant pots
728	69	give jewels to guard
729	29	read map
730	22	x control
731	54	roll statue ne
732	52	put house on triangle
733	54	close raincoat
734	54	close circuit breaker
735	1	point it at knight
736	69	give note to mr crisp
737	1	put red rod in hole
738	55	push ball southwest
739	1	take off dress
740	22	x probe
741	22	x electric panel
742	44	examine garlic
743	22	x comb
744	1	take spade
745	1	put homing in hatch
746	1	get teapot
747	22	x huge statue
748	22	x homing
749	62	enter cloud
750	56	wear razor
751	3	shake pan
752	44	x river
753	43	drop shovel
754	54	open torch
755	69	give paper to gnome
756	54	open carton
757	43	turn wheel left
758	27	fill teapot
759	29	learn liskon
760	44	examine sundial
761	1	get pump
762	1	get chisel
763	68	open manhole with crowbar
764	19	look through astrolabe
765	17	heat brown paper over
766	56	wear fish
767	67	say alakazam
768	1	take egg from pot
769	1	look up verlac
770	1	put cube in cauldron
771	17	open william coffin
772	1	put torch in golden chalice
773	43	drop trap
774	1	put link in drawer
775	40	drop matchbook
776	1	cook pork chops
777	44	x mirror
778	59	smell dirty floor
779	29	read ledger
780	22	x desk
781	22	examine tide
782	54	open bin
783	1	put golden cluster in knapsack
784	1	look up indanaz in leshosh
785	43	drop mask
786	9	pour water on detective
787	58	show card to librarian
788	1	get blanket
789	1	stand up
790	22	x shape
791	29	read glittering scroll
792	44	x building
793	22	x apparatus
794	58	show $500
795	1	light it
796	1	get green card
797	1	get out of bunk
798	13	search ash
799	22	examine shadow
800	63	swim
801	40	drop green
802	1	take rune
803	1	rezrov box
804	1	tell pigeon to get ruby
805	1	get flash
806	1	take key from zipper
807	54	open it
808	29	read parchment
809	1	take all but parchment
810	40	drop hoard
811	38	learn bozbar
812	44	x grille
813	1	repeatedly "turn sceptre" until the coffin opens
814	22	x desks
815	7	lick pet
816	22	x barrels
817	1	put it in projector
818	1	get magic bean
819	63	go ledge
820	1	take dirty scroll
821	38	read topaz scratch with glass
822	1	gnusto crumpled
823	22	x contact points
824	44	examine lights
825	51	strike rod of husbandry
826	22	x copy
827	44	x column
828	68	open curtain
829	30	tie rope to timber
830	19	look in pit
831	1	insert good bedistor in cube
832	26	push fountain
833	44	x rags
834	43	drop first brick
835	6	roll statue sw
836	17	open lab door
837	17	close cage
838	29	read wall
839	63	climb pillar
840	22	x bay
841	38	read lettering
842	17	open washing machine
843	12	stand on charles
844	1	get wrench
845	54	open compartment
846	43	drop all but brain
847	44	x watch
848	9	pour water in silver chalice
849	45	pull dial
850	54	open locker
851	40	drop flat key
852	10	unscrew panel
853	38	read brochure
854	43	drop box
855	1	take lump
856	1	put cave cube in bottom right socket
857	67	plover
858	40	drop decaf
859	29	read culture
860	1	frotz burin
861	54	open toolshed
862	54	open orange vial
863	3	wave handkerchief
864	29	read grave
865	1	blorple x10
866	40	drop newspaper
867	1	put blue sphere in sapphire stand
868	32	write 7 on cube
869	58	show warranty
870	38	read frayed scroll
871	17	fill bath
872	22	x river
873	1	put ruby cluster in knapsack
874	1	gnusto zemdor
875	22	examine blossoms
876	29	read stained scroll
877	38	read opal scratch with glass
878	3	wave bean pole
879	53	pull shaft
880	63	tell floyd to go north
881	44	x ariana
882	10	unlock it with gothic key
883	37	push ass
884	40	drop tea
885	22	x thug
886	44	examine lemming
887	40	drop hair dryer
888	44	x knife
889	1	take flat key
890	1	take match
891	24	wipe web
892	45	pull flower
893	54	open lamp
894	1	blorple 9
895	44	examine chair
896	65	throw book at outcrop
897	40	drop stool and bucket
898	63	climb stand
899	1	get sack
900	65	throw club at aquarium
901	22	x pile
902	1	ask delbin about ale
903	1	get pumpkin
904	17	fill tank with air
905	19	look under jukebox
906	22	x shelf
907	67	eddie, hello
908	55	push railing
909	44	x hawk
910	69	give gram to meghan
911	19	look in hole
912	17	close zipper
913	55	push statue w
914	22	x books
915	37	push button 9
916	22	x frank
917	43	drop ticket
918	40	drop shim
919	19	look in coat
920	1	turn on flashlight
921	22	examine packet
922	1	point it at lemniscus
923	22	examine satellite
924	1	get it
925	22	x east mural
926	1	take smoke rod
927	1	put coffin in case
928	52	put ash on journal
929	44	x contraption
930	3	wave spindle
931	15	show ruby to pigeon
932	15	show note to chuckles
933	1	put skink in pocket
934	45	pull quartz
935	64	4
936	26	push left button
937	43	drop container and assignment
938	1	put sprig in cauldron
939	17	open sack
940	1	turn on toaster
941	63	mouse, west
942	22	examine coconuts
943	55	push south wall
944	43	drop pack
945	63	go under wall
946	52	put towel over drain
947	22	x thing
948	22	x lever
949	22	x well
950	62	enter access panel
951	54	open handbag
952	40	drop third brick
953	37	push bell
954	17	open wrapper
955	28	strike returning
956	7	touch control stud
957	1	shoot thad
958	1	take whistle
959	1	tinsot fragment
960	40	drop rug
961	23	pour wine in blue goblet
962	43	drop paper
963	43	twist nose
964	44	examine box
965	58	show bar to tina
966	58	show pole to gnome
967	1	get improbability drive
968	26	push demeter southwest
969	54	open safe
970	52	put golden chalice on left disc
971	52	put umbrella on pool
972	67	say ialdabaoloth
973	65	throw star at young woman
974	69	give coin to bartender
975	44	x handle
976	1	get book
977	40	drop volcano in water
978	68	open shield
979	44	x curtain
980	44	x horriblis
981	63	climb idol
982	31	move wardrobe
983	22	examine mousetrap
984	43	drop cardboardbox
985	44	examine cauldron
986	44	examine herbs
987	22	examine mesa
988	1	put coin in loans
989	1	take sapphire
990	52	put branch under boulder
991	17	fill canteen
992	37	push can against wall
993	1	put all in toolkit
994	1	get sharp pick
995	25	roll statue nw
996	19	look in box
997	1	put coin in interest
998	22	x machine
999	69	give brain to timelord
1000	56	wear shield
1001	1	put gum in cauldron
1002	1	get rusty key
1003	1	take comb
1004	1	gnusto espnis
1005	69	give ticket 2306 to barker
1006	55	push joystick west
1007	1	take stick
1008	55	push bed
1009	40	lower ladder
1010	1	take mousetrap
1011	50	kill thief with nasty knife
1012	40	drop shawm
1013	1	take walkie
1014	22	x rock
1015	44	x bats
1016	44	examine bird
1017	0	cut rope with dagger
1018	1	download image
1019	59	smell it
1020	3	shake pack
1021	40	drop gores
1022	1	take list
1023	1	put silver coin in pocket
1024	23	pour water on powder
1025	40	drop cup
1026	52	put dart on claw
1027	67	hello sailor
1028	22	x project status stud
1029	17	open crypt
1030	44	examine reeds
1031	29	read missive
1032	17	close cold box
1033	43	drop zipper
1034	7	touch generator
1035	60	drink ochre potion
1036	1	get pizza box
1037	1	get out of basket
1038	44	x desk
1039	38	read faded scroll
1040	17	open trunk
1041	55	push bunk
1042	38	read letter
1043	1	get gold
1044	1	take butter from pot
1045	54	open bio-lock door
1046	1	attack crulley
1047	68	open historical
1048	37	push boulder
1049	40	drop matches
1050	43	drop secateurs
1051	1	take radio
1052	0	cut jacket with glass
1053	1	get coat
1054	40	drop it
1055	13	search oats
1056	1	gnusto meef spell
1057	25	slide s
1058	44	x car
1059	40	drop hammer
1060	22	examine output
1061	0	cut clingfilm with knife
1062	37	push button
1063	1	take mask
1064	19	look in zipper
1065	1	take x1,x2,x7,x8
1066	1	gnusto liskon
1067	43	roll statue se
1068	65	throw bottle at thing
1069	40	drop dumbells
1070	40	drop firestone
1071	43	drop dusty book
1072	1	ask dragon about red
1073	26	push purple
1074	22	x skeleton
1075	58	show spreadsheet
1076	43	drop drill
1077	29	read pale scroll
1078	1	put lens in telescope
1079	1	get opal cluster
1080	1	take scrawled
1081	17	open hatch
1082	22	examine film projector
1083	32	write on whiteboard with marker
1084	52	put pack on gum
1085	40	drop myrrh
1086	1	take headphones
1087	22	examine arthur
1088	29	read twisted
1089	17	open bottle
1090	43	drop toy
1091	22	examine wardrobe
1092	23	pour water on coin
1093	1	dig in tub
1094	44	x block
1095	1	surf the net
1096	43	drop camera
1097	17	open telescope
1098	68	open jar
1099	28	hit crulley with coffer
1100	22	examine log
1101	1	lleps urbzig
1102	1	get aqua vial
1103	36	remove jacket
1104	42	pour wine in green goblet
1105	1	plant weed
1106	29	read lettering
1107	52	put handcuffs on rods
1108	31	move slab
1109	54	open bird
1110	69	give bread to old man
1111	19	look through window
1112	17	open cabinet
1113	13	search thicket
1114	19	look at ring
1115	1	ask female about bar
1116	1	get candles
1117	1	get plans
1118	63	go through south wall
1119	2	eat green
1120	62	enter window
1121	1	take glasses
1122	68	open navy-blue box
1123	1	get shovel
1124	1	put lye in coat
1125	44	x floorboards
1126	67	echo
1127	38	read prayer
1128	1	take stopper
1129	52	put tree on square
1130	38	read news in newspaper
1131	1	take green rod
1132	1	strike it
1133	44	x flue
1134	22	x gnome
1135	1	take fragment from zipper
1136	1	take emerald
1137	44	examine slot
1138	40	drop suit
1139	1	get label
1140	38	learn fiznav
1141	22	examine crypt
1142	58	show envelope to johnny
1143	39	remove old battery
1144	22	x studs
1145	1	put x1 in first
1146	26	push rod
1147	68	open dish washer
1148	17	open briefcase
1149	1	get rod of life
1150	57	smell car
1151	68	open brown bottle
1152	43	drop bible
1153	54	open raincoat
1154	55	push dionysus southeast
1155	53	pull pipe
1156	24	squeeze weed killer bottle
1157	53	pull chain
1158	17	open navy-blue box
1159	1	get tobacco,knife,pipe
1160	56	wear shroud
1161	40	drop popcorn
1162	68	open jewelry box
1163	1	get knife
1164	44	examine film projector
1165	34	rub flower
1166	37	press sequence stud
1167	1	aimfiz belboz
1168	1	put key in hole
1169	1	get red statuette
1170	63	slide upper card through slot
1171	62	enter waterfall
1172	69	give envelope to woman
1173	54	open curtain
1174	1	ask george about dehlila
1175	1	get dead mouse
1176	1	put stone in opening
1177	1	get flowerpot
1178	1	ask belboz about figure
1179	54	shake lamp
1180	54	roll statue se
1181	1	rock, e
1182	1	get bricks
1183	1	put peg in hole
1184	44	examine white door
1185	22	examine wand
1186	54	close tray
1187	64	satchel
1188	1	take red
1189	40	lower grate
1190	44	examine keg
1191	1	turn on drive
1192	1	get ox
1193	1	gnusto bekdab
1194	40	drop pencil
1195	22	examine volt meter
1196	43	drop lockpick
1197	38	read instructions
1198	44	examine urchin
1199	1	look up squirrel in leshosh
1200	1	take white scroll
1201	44	x crossbow
1202	40	drop all but lens
1203	1	take 7
1204	44	x electronics
1205	1	get accordion
1206	1	insert indigo card in slot
1207	28	hit bung with mace
1208	15	show scrap to chuckles
1209	44	examine islet
1210	22	x terrock
1211	28	strike rod of infinity
1212	55	push button 9
1213	1	get skis
1214	55	push autopilot button
1215	54	close shield
1216	43	drop shroud
1217	10	unlock filing cabinet with key
1218	68	open secret door
1219	68	open bag
1220	56	wear armour
1221	1	mosaic, lagach
1222	37	press brown button
1223	22	x blank card
1224	1	get carton
1225	55	push golden machine south
1226	63	go through north wall
1227	36	remove clothes
1228	29	read brochure
1229	40	drop rubies
1230	52	put silver chalice on right disc
1231	54	open desk
1232	1	get brain
1233	43	turn page
1234	63	mouse, south
1235	38	read history book
1236	43	turn ring to fifth symbol
1237	55	push locker east
1238	17	close it
1239	40	drop broom
1240	22	examine rope
1241	37	push second switch
1242	40	drop walkie
1243	44	x water
1244	44	x thing
1245	1	frotz bottle
1246	54	raise lever
1247	1	get cube
1248	38	read torn square
1249	26	push dusty s
1250	1	get parcel from cupboard
1251	1	swanko spirit
1252	1	take spar
1253	43	drop knife and crowbar
1254	44	examine crypt
1255	1	get printer
1256	55	push chandelier
1257	38	read page
1258	22	examine stump
1259	23	pour coffee in drain
1260	27	fill pot with water
1261	38	learn gondar
1262	29	learn swanko
1263	43	turn dial left
1264	1	get black
1265	1	put epic poem in kappa
1266	62	enter roller
1267	17	clean dirty floor with moss
1268	29	read it
1269	9	pour wine in blue goblet
1270	1	frotz candle
1271	38	read back of blue paper
1272	60	drink liquid
1273	1	put opener in keyhole
1274	13	search machines
1275	3	shazok storm
1276	39	remove handcuffs
1277	69	give celery to barb
1278	5	whip smooth lion
1279	44	examine cage
1280	1	look up eustacia in album
1281	43	drop yo-yo
1282	13	search desk
1283	40	drop parchment
1284	43	drop birdcage
1285	1	get line
1286	43	drop chest
1287	38	read back of brown paper
1288	22	x label
1289	22	examine wight
1290	17	open jeep
1291	1	plant fluff in flowerpot
1292	54	open manhole with crowbar
1293	1	get canteen
1294	43	drop leaflet
1295	22	examine memorial
1296	63	climb ladder
1297	43	drop room key
1298	22	examine tracks
1299	40	drop letter
1300	54	open towel
1301	17	close canteen
1302	54	open purple book
1303	13	search clothes
1304	43	slide s
1305	68	open forge
1306	40	drop pile
1307	38	read glittering scroll
1308	1	get blue
1309	5	shake pan
1310	1	get package
1311	1	put pliers into thing
1312	43	slide teleportation card through slot
1313	44	x lye
1314	43	drop firework
1315	17	clean table with cloth
1316	29	read term paper
1317	22	x note
1318	22	x transmit stud
1319	26	push table n
1320	36	remove ring
1321	37	push right button
1322	43	drop small key
1323	1	take ash tray
1324	43	drop photo
1325	29	read diary
1326	38	learn ozmoo
1327	54	open fridge
1328	30	lock door
1329	64	seat
1330	44	x self
1331	11	howl arac
1332	1	take coconut
1333	61	record
1334	44	x insect
1335	28	strike rod of fire
1336	44	examine dresser
1337	40	drop plug
1338	26	push right button
1339	56	wear amulet
1340	55	push newspaper under door
1341	1	look up elijah inrecord
1342	40	drop spade
1343	14	sit on green rock
1344	53	pull branch
1345	44	examine thumb
1346	1	look up kebarn in leshosh
1347	44	x sonar
1348	1	egdelp cabinet
1349	45	pull torch
1350	1	get battery
1351	40	lift grate
1352	63	go through curtain
1353	54	open aqua vial
1354	43	drop vase
1355	68	open orange vial
1356	1	ask hermit about entrance
1357	1	rezrov gate
1358	25	slide n
1359	68	open closet
1360	22	x device
